Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
6462549,17-08-2026,12:29:14,1,0:00:41.248,0:00:41.248,0:00:41.248,"22.692 km/h",
6462549,17-08-2026,12:29:55,2,0:01:27.234,0:00:45.986,0:00:45.986,"20.354 km/h",0:00:04.738
6462549,17-08-2026,12:30:41,3,0:02:06.370,0:00:39.136,0:00:39.136,"23.917 km/h",-0:00:06.850
6462549,17-08-2026,12:31:20,4,0:02:46.494,0:00:40.124,0:00:40.124,"23.328 km/h",0:00:00.988
6462549,17-08-2026,12:32:00,5,0:03:23.577,0:00:37.083,0:00:37.083,"25.241 km/h",-0:00:03.041
6462549,17-08-2026,12:32:38,6,0:03:59.734,0:00:36.157,0:00:36.157,"25.887 km/h",-0:00:00.926
,,,,,,,,
6462549,17-08-2026,13:15:09,1,0:00:37.514,0:00:37.514,0:00:37.514,"24.951 km/h",
,,,,,,,,
6462549,17-08-2026,13:17:10,1,0:00:31.241,0:00:31.241,0:00:31.241,"29.961 km/h",
6462549,17-08-2026,13:17:41,2,0:01:08.766,0:00:37.525,0:00:37.525,"24.943 km/h",0:00:06.284
6462549,17-08-2026,13:18:18,3,0:01:46.586,0:00:37.820,0:00:37.820,"24.749 km/h",0:00:00.295
6462549,17-08-2026,13:18:56,4,0:02:21.962,0:00:35.376,0:00:35.376,"26.459 km/h",-0:00:02.444
6462549,17-08-2026,13:19:32,5,0:02:59.365,0:00:37.403,0:00:37.403,"25.025 km/h",0:00:02.027
6462549,17-08-2026,13:20:09,6,0:03:37.102,0:00:37.737,0:00:37.737,"24.803 km/h",0:00:00.334
6462549,17-08-2026,13:20:47,7,0:04:12.778,0:00:35.676,0:00:35.676,"26.236 km/h",-0:00:02.061
6462549,17-08-2026,13:21:22,8,0:04:49.683,0:00:36.905,0:00:36.905,"25.362 km/h",0:00:01.229
,,,,,,,,
6462549,17-08-2026,13:41:06,1,0:00:36.960,0:00:36.960,0:00:36.960,"25.325 km/h",
6462549,17-08-2026,13:41:43,2,0:01:13.927,0:00:36.967,0:00:36.967,"25.320 km/h",0:00:00.007
6462549,17-08-2026,13:42:20,3,0:01:55.986,0:00:42.059,0:00:42.059,"22.254 km/h",0:00:05.092
6462549,17-08-2026,13:43:02,4,0:02:48.095,0:00:52.109,0:00:52.109,"17.962 km/h",0:00:10.050
6462549,17-08-2026,13:43:55,5,0:03:24.469,0:00:36.374,0:00:36.374,"25.733 km/h",-0:00:15.735
6462549,17-08-2026,13:44:31,6,0:04:08.102,0:00:43.633,0:00:43.633,"21.452 km/h",0:00:07.259
6462549,17-08-2026,13:45:15,7,0:04:45.532,0:00:37.430,0:00:37.430,"25.007 km/h",-0:00:06.203
6462549,17-08-2026,13:45:52,8,0:05:23.014,0:00:37.482,0:00:37.482,"24.972 km/h",0:00:00.052
6462549,17-08-2026,13:46:29,9,0:06:01.068,0:00:38.054,0:00:38.054,"24.597 km/h",0:00:00.572
6462549,17-08-2026,13:47:08,10,0:06:36.439,0:00:35.371,0:00:35.371,"26.462 km/h",-0:00:02.683
6462549,17-08-2026,13:47:43,11,0:07:12.505,0:00:36.066,0:00:36.066,"25.952 km/h",0:00:00.695
