Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
8046737,19-09-2026,16:03:58,1,0:00:51.076,0:00:51.076,0:00:51.076,"18.326 km/h",
8046737,19-09-2026,16:04:49,2,0:01:26.150,0:00:35.074,0:00:35.074,"26.686 km/h",-0:00:16.002
8046737,19-09-2026,16:05:24,3,0:02:01.248,0:00:35.098,0:00:35.098,"26.668 km/h",0:00:00.024
8046737,19-09-2026,16:05:59,4,0:02:39.173,0:00:37.925,0:00:37.925,"24.680 km/h",0:00:02.827
8046737,19-09-2026,16:06:37,5,0:03:12.612,0:00:33.439,0:00:33.439,"27.991 km/h",-0:00:04.486
8046737,19-09-2026,16:07:10,6,0:03:51.007,0:00:38.395,0:00:38.395,"24.378 km/h",0:00:04.956
8046737,19-09-2026,16:07:49,7,0:04:24.665,0:00:33.658,0:00:33.658,"27.809 km/h",-0:00:04.737
8046737,19-09-2026,16:08:22,8,0:04:59.997,0:00:35.332,0:00:35.332,"26.492 km/h",0:00:01.674
8046737,19-09-2026,16:08:58,9,0:05:34.289,0:00:34.292,0:00:34.292,"27.295 km/h",-0:00:01.040
8046737,19-09-2026,16:09:32,10,0:06:07.705,0:00:33.416,0:00:33.416,"28.011 km/h",-0:00:00.876
8046737,19-09-2026,16:10:05,11,0:06:41.625,0:00:33.920,0:00:33.920,"27.594 km/h",0:00:00.504
